Year,Ecoregion,StockKeyLabel,F.FMSy,SSB,F,Landings,Blim,Catches,AssessmentYear,FishingPressureDescription,StockSizeDescription,Discards,Flim,Fpa,Bpa,FMSY,MSYBtrigger,B.BMSY,Stock,Area,R,Method,Assessment_URL,source,Fref_point,Fref,Meeting_comments,biomass,Scientific_name,Species,Bref,Bref_point,B_Bref,version,stk_updated
1958,Western Med.,ANE_6,0.097516148,89598.4488,0.032283403,3199,NA,3199,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,89598.4488,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.853273627,01_12_2023,new
1959,Western Med.,ANE_6,0.099846712,90006.20525,0.033054953,2575,NA,2575,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,90006.20525,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.861707749,01_12_2023,new
1960,Western Med.,ANE_6,0.099993799,84544.71358,0.033103647,3496,NA,3496,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,84544.71358,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.748741078,01_12_2023,new
1961,Western Med.,ANE_6,0.10285867,81293.11081,0.034052083,2139,NA,2139,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,81293.11081,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.681484226,01_12_2023,new
1962,Western Med.,ANE_6,0.117470954,91700.8977,0.038889582,3593,NA,3593,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,91700.8977,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.896761133,01_12_2023,new
1963,Western Med.,ANE_6,0.121719887,83567.66241,0.040296221,3585,NA,3585,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,83567.66241,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.728531541,01_12_2023,new
1964,Western Med.,ANE_6,0.128276586,76307.46835,0.042466862,3077,NA,3077,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,76307.46835,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.578360122,01_12_2023,new
1965,Western Med.,ANE_6,0.141865411,72664.53918,0.046965537,3315,NA,3315,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,72664.53918,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.50300899,01_12_2023,new
1966,Western Med.,ANE_6,0.171875226,77878.0109,0.056900497,3345,NA,3345,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,77878.0109,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.610845563,01_12_2023,new
1967,Western Med.,ANE_6,0.235208654,99972.25137,0.077867471,5960,NA,5960,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,99972.25137,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,2.067847595,01_12_2023,new
1968,Western Med.,ANE_6,0.291917934,106277.0382,0.096641476,11304,NA,11304,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,106277.0382,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,2.198257165,01_12_2023,new
1969,Western Med.,ANE_6,0.325401711,97952.17323,0.107726514,9671,NA,9671,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,97952.17323,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,2.026063864,01_12_2023,new
1970,Western Med.,ANE_6,0.347618527,86816.8134,0.115081547,11986,NA,11986,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,86816.8134,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.795737681,01_12_2023,new
1971,Western Med.,ANE_6,0.358288708,74187.6738,0.118613985,8244,NA,8244,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,74187.6738,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.534513835,01_12_2023,new
1972,Western Med.,ANE_6,0.410286673,76516.79202,0.135828275,9081,NA,9081,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,76516.79202,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.582689818,01_12_2023,new
1973,Western Med.,ANE_6,0.475738164,78138.80639,0.157496449,12032,NA,12032,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,78138.80639,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.616239913,01_12_2023,new
1974,Western Med.,ANE_6,0.563374281,81683.01071,0.186508999,12480,NA,12480,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,81683.01071,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.689548999,01_12_2023,new
1975,Western Med.,ANE_6,0.683934754,86992.32295,0.226421388,19444,NA,19444,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,86992.32295,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.799367958,01_12_2023,new
1976,Western Med.,ANE_6,0.747889866,76975.43007,0.247594176,20898,NA,20898,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,76975.43007,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.592176387,01_12_2023,new
1977,Western Med.,ANE_6,0.80670858,69362.06291,0.267066522,17393,NA,17393,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,69362.06291,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.434699859,01_12_2023,new
1978,Western Med.,ANE_6,0.925713212,70120.33783,0.306463839,19696,NA,19696,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,70120.33783,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.450384181,01_12_2023,new
1979,Western Med.,ANE_6,1.03295819,65560.56207,0.341968039,24229,NA,24229,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,65560.56207,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.356068797,01_12_2023,new
1980,Western Med.,ANE_6,1.094002996,56982.0221,0.36217735,20932,NA,20932,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,56982.0221,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.178628427,01_12_2023,new
1981,Western Med.,ANE_6,1.197816318,53541.18733,0.396545477,20138,NA,20138,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,53541.18733,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.107457459,01_12_2023,new
1982,Western Med.,ANE_6,1.232706594,44549.04544,0.408096147,22802,NA,22802,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,44549.04544,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.921462058,01_12_2023,new
1983,Western Med.,ANE_6,1.136752247,33852.95014,0.376329789,14391,NA,14391,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,33852.95014,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.700221717,01_12_2023,new
1984,Western Med.,ANE_6,1.024382494,27921.02965,0.339128995,10947,NA,10947,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,27921.02965,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.577524595,01_12_2023,new
1985,Western Med.,ANE_6,1.013299907,30070.02306,0.335460027,7692,NA,7692,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,30070.02306,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.621974838,01_12_2023,new
1986,Western Med.,ANE_6,1.101045325,36001.37845,0.364508762,13498,NA,13498,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,36001.37845,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.744660271,01_12_2023,new
1987,Western Med.,ANE_6,1.165707091,39435.24626,0.385915492,12616,NA,12616,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,39435.24626,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.815687133,01_12_2023,new
1988,Western Med.,ANE_6,1.276421628,42329.4736,0.422568315,18843,NA,18843,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,42329.4736,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.875551956,01_12_2023,new
1989,Western Med.,ANE_6,1.311992712,39684.97373,0.434344371,17045,NA,17045,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,39684.97373,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.82085255,01_12_2023,new
1990,Western Med.,ANE_6,1.41873402,40385.05493,0.469681829,17204,NA,17204,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,40385.05493,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.835333181,01_12_2023,new
1991,Western Med.,ANE_6,1.561827739,39548.01658,0.517054006,21261,NA,21261,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,39548.01658,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.818019699,01_12_2023,new
1992,Western Med.,ANE_6,1.646740191,34928.25828,0.545164868,19793,NA,19793,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,34928.25828,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.722463623,01_12_2023,new
1993,Western Med.,ANE_6,1.824153627,33295.95319,0.603898827,18011,NA,18011,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,33295.95319,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.688700672,01_12_2023,new
1994,Western Med.,ANE_6,2.041263539,28960.28346,0.675774584,22876,NA,22876,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,28960.28346,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.599020745,01_12_2023,new
1995,Western Med.,ANE_6,2.086911402,21876.49544,0.690886628,16686,NA,16686,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,21876.49544,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.452498147,01_12_2023,new
1996,Western Med.,ANE_6,2.128418551,17651.38949,0.70462786,13430,NA,13430,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,17651.38949,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.365105145,01_12_2023,new
1997,Western Med.,ANE_6,2.11240227,15648.58016,0.699325558,12500,NA,12500,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,15648.58016,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.323678605,01_12_2023,new
1998,Western Med.,ANE_6,1.999301877,13336.16529,0.661882881,9558,NA,9558,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,13336.16529,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.275848117,01_12_2023,new
1999,Western Med.,ANE_6,1.813762861,13369.72335,0.600458892,9361,NA,9361,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,13369.72335,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.276542239,01_12_2023,new
2000,Western Med.,ANE_6,1.637698311,14964.90286,0.54217149,7315,NA,7315,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,14964.90286,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.309537276,01_12_2023,new
2001,Western Med.,ANE_6,1.735336848,19669.79027,0.574495411,8898,NA,8898,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,19669.79027,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.406854182,01_12_2023,new
2002,Western Med.,ANE_6,1.800623891,18531.0528,0.596109144,14338,NA,14338,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,18531.0528,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.38330029,01_12_2023,new
2003,Western Med.,ANE_6,1.593057279,14643.02385,0.527392764,8538,NA,8538,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,14643.02385,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.302879462,01_12_2023,new
2004,Western Med.,ANE_6,1.450851197,12729.19376,0.480314445,6343,NA,6343,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,12729.19376,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.263293387,01_12_2023,new
2005,Western Med.,ANE_6,1.166246611,9685.483148,0.386094104,5702,NA,5702,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,9685.483148,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.200336621,01_12_2023,new
2006,Western Med.,ANE_6,0.850900862,8211.399273,0.281696687,2463,NA,2463,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,8211.399273,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.169846352,01_12_2023,new
2007,Western Med.,ANE_6,0.73861553,10015.2639,0.244523841,1913,NA,1913,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,10015.2639,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.207157877,01_12_2023,new
2008,Western Med.,ANE_6,0.840860424,20502.49238,0.278372729,3124,NA,3124,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,20502.49238,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.424077971,01_12_2023,new
2009,Western Med.,ANE_6,1.011215431,32280.80052,0.334769947,12018,NA,12018,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,32280.80052,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.667703036,01_12_2023,new
2010,Western Med.,ANE_6,0.923411382,30398.35253,0.305701802,9910,NA,9910,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,30398.35253,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.628766076,01_12_2023,new
2011,Western Med.,ANE_6,0.805647878,37718.29312,0.266715369,9468,NA,9468,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,37718.29312,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,0.780173305,01_12_2023,new
2012,Western Med.,ANE_6,0.762698816,56739.01048,0.252496782,11434,NA,11434,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,56739.01048,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.173601922,01_12_2023,new
2013,Western Med.,ANE_6,0.747152884,66196.98979,0.247350192,17178,NA,17178,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,66196.98979,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.369232805,01_12_2023,new
2014,Western Med.,ANE_6,0.681630339,74957.02908,0.225658495,16850,NA,16850,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,74957.02908,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.550427346,01_12_2023,new
2015,Western Med.,ANE_6,0.651646066,80227.1302,0.215731992,16600,NA,16600,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,80227.1302,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.659435253,01_12_2023,new
2016,Western Med.,ANE_6,0.648135857,81693.79948,0.214569912,17502,NA,17502,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,81693.79948,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.689772157,01_12_2023,new
2017,Western Med.,ANE_6,0.648540556,89055.37126,0.214703891,18242,NA,18242,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,89055.37126,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.842040494,01_12_2023,new
2018,Western Med.,ANE_6,0.607255956,86554.63165,0.201036335,21325,NA,21325,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,86554.63165,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.790314657,01_12_2023,new
2019,Western Med.,ANE_6,0.544647434,71111.54245,0.180309346,13925,NA,13925,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,71111.54245,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.470886471,01_12_2023,new
2020,Western Med.,ANE_6,0.522023563,62677.64996,0.172819555,10927,NA,10927,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,62677.64996,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.296438021,01_12_2023,new
2021,Western Med.,ANE_6,0.517276757,65817.23187,0.171248091,10920,NA,10920,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ANE,6,NA,spict,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.331057,NA,65817.23187,Engraulis encrasicolus,European anchovy,48346.04427,Bmsy,1.36137781,01_12_2023,new
2002,Western Med.,ARA_1,1.952380952,291.48,0.82,156.96,NA,156.96,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,1010.4831,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2003,Western Med.,ARA_1,2.785714286,428.95,1.17,335.74,NA,335.74,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,1165.6375,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2004,Western Med.,ARA_1,3.380952381,387.83,1.42,225.2,NA,225.2,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,1235.2521,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2005,Western Med.,ARA_1,3.476190476,341.42,1.46,232.1,NA,232.1,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,968.0781,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2006,Western Med.,ARA_1,3.119047619,297.89,1.31,288.82,NA,288.82,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,812.0941,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2007,Western Med.,ARA_1,2.595238095,283.73,1.09,178.43,NA,178.43,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,779.6735,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2008,Western Med.,ARA_1,2.404761905,271.28,1.01,133.48,NA,133.48,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,620.0618,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2009,Western Med.,ARA_1,2.523809524,229.61,1.06,144.59,NA,144.59,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,551.0295,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2010,Western Med.,ARA_1,2.642857143,220.55,1.11,152.09,NA,152.09,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,554.1613,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2011,Western Med.,ARA_1,2.547619048,205.63,1.07,131.42,NA,131.42,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,582.4905,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2012,Western Med.,ARA_1,2.404761905,243.54,1.01,148.57,NA,148.57,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,667.9352,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2013,Western Med.,ARA_1,2.30952381,260.9,0.97,124.96,NA,124.96,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,693.6499,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2014,Western Med.,ARA_1,2.238095238,293.38,0.94,184.03,NA,184.03,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,760.109,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2015,Western Med.,ARA_1,2.261904762,262.67,0.95,170.23,NA,170.23,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,595.9198,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
2016,Western Med.,ARA_1,2.44047619,227.22,1.025,138.22,NA,138.22,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARA,1,NA,a4a,https://www.fao.org/gfcm/data/star/en/,GFCM,Fmsy,0.42,NA,530.7669,Aristeus antennatus,Blue and red shrimp,NA,Bmsy,NA,07_02_2024,N
